Aaronovitch, David	Why I Hate the 60s: The Decade That Was Too Good to Be True (2004) (TV)
Aaronovitch, Owen	Coronation Street (2006) (VG)
Aaronovitch, Owen	Coronation Street: 50 Years, 50 Moments (2010) (TV)
Aaronovitch, Owen	Corrie in the Dock (2007) (TV)
Aaronovitch, Owen	Deirdre & Me: 40 Years on Coronation Street (2012) (TV)
Aaronovitch, Owen	Fraternity (2013)
Aaronovitch, Owen	Hillsborough (1996) (TV)
Aaronovitch, Owen	When Ken Met Deirdre (2005) (TV)
Aarons, Aaron	Face Down (1997) (TV)
Aarons, Adam (I)	Crime School (2011)
Aarons, Adam (I)	Detention (2011)
Aarons, Adam (I)	Dirty People (2014)
Aarons, Adam (I)	Petra (2011)
Aarons, Allan	Adventures in Babysitting (1987)
Aarons, Allan	Edison: The Wizard of Light (1998) (TV)
Aarons, Allan	In Defense of a Married Man (1990) (TV)
Aarons, Allan	Mafia Princess (1986) (TV)
Aarons, Allan	Murder Times Seven (1990) (TV)
Aarons, Allan	Physical Evidence (1989)
Aarons, Allan	Seeds of Doubt (1998)
Aarons, Allan	Shoot (1976)
Aarons, Allan	The Cross Road (2008)
Aarons, Allan	The Execution of Raymond Graham (1985) (TV)
Aarons, Allan	The Kidnapping of Baby John Doe (1987) (TV)
Aarons, Allan	The Park Is Mine (1986) (TV)
Aarons, Allan	Utilities (1983)
Aarons, Allan	Winslow Homer: An American Original (1999) (TV)
Aarons, Bruce	Shuranosuke Zanma-Ken: Y?ma Densetsu (1996)
Aarons, Colin (III)	Dates Like This (2012)
Aarons, David	Stuck on You! (1982)
Aarons, Fred	Echoes (2012/I)
Aarons, Gerald	Pure S (1975)
Aarons, Leroy (I)	All the President's Men (1976)
Aarons, Marlon	Masters (2013)
Aarons, Shawn	Never Back Down (2008)
Aarons, Todd	Phoebe (2010)
Aaronsohn, Doron	1:0 (2009)
Aaronson, Alan	The Party Crashers (1958)
Aaronson, Alan	Underworld U.S.A. (1961)
Aaronson, Craig	Punk's Not Dead (2007)
Aaronson, Irving	Aaronson's Commanders (1929)
Aaronson, Irving	Irving Aaronson and His Commanders (1929)
Aaronson, Jack	The Big Gay Musical (2009)
Aaronson, Kyle	Missing Notes (2011)
Aaronson, Norman	Mi America (2014)
Aaronson, Rayce	In Darkness and in Light (2011)
Aaronson, Sandy	Duffy of San Quentin (1954)
Aaronson, Scott	Candy Stripers (2006)
Aaronson, Scott	Chasing 3000 (2010)
Aaronson, Scott	Flossin (2001)
Aaronson, Scott	Husband School (2004)
Aaronson, Scott	Songs Like Rain (2006)
Aaronson, Scott	Teddy Bears' Picnic (2002)
Aaronson, Stu	I Want So Much to Live (2009)
Aarre-Ahtio, Esko	Joki-Jussin pojat (1977) (TV)
Aarre-Ahtio, Esko	Kaksi ruplan rahaa (1976) (TV)
Aarre-Ahtio, Esko	Pime?n p?iv?n muisto (1977) (TV)
Aarre-Ahtio, Ilmari	Axel (1990) (TV)
Aarre-Ahtio, Ilmari	Hovineuvoksen kello (1963) (TV)
Aarre-Ahtio, Ilmari	Iso viulu - kaks' sataa (1976) (TV)
Aarre-Ahtio, Ilmari	Konkurssi (1972) (TV)
Aarre-Ahtio, Ilmari	Pelitoosa (1972) (TV)
Aarre-Ahtio, Ilmari	Soita 03 - Rikospoliisi (1958) (TV)
Aarre-Ahtio, Tapio	Ajomies (2013)
Aarre-Ahtio, Tapio	Kullervo (1977) (TV)
Aarre-Ahtio, Tapio	Liljankukka (1973) (TV)
Aarre-Ahtio, Tapio	Lulu (1982) (TV)
Aarre-Ahtio, Tapio	Miss? on suuri pohjoinen (1991) (TV)
Aarre-Ahtio, Tapio	Mommilan veriteot 1917 (1973)
Aarre-Ahtio, Tapio	Pietarin miilu (1979) (TV)
Aarre-Ahtio, Tapio	Prinssi Sulevi ja prinsessa Helj? (1978) (TV)
Aarre-Ahtio, Tapio	Se tavallinen tarina (1972) (TV)
Aarre-Ahtio, Tapio	Yst?v?t, toverit (1990)
Aarrej?rvi, Miska	Suomen Marsalkka (2012)
Aarrestad, Kaja Halden	Trolljegeren (2010)
Aarrestad, Kurt	Nightbumpers (2012)
Aarrons, Bob	Martin's Day (1985)
Aarrons, Bob	The Suicide Murders (1985) (TV)
Aarroskari, Jorma	Kuuma kissa? (1968)
Aarroskari, Jorma	Pohjan t?hteet (1969)
Aars, Poul	Den moderne Messalina (1914)
Aars, Poul	Under Vampyrens Kl?er (1914)
Aarsand, Reidar	For dagene er onde (1991)
Aarseth, Eivind	Marilyn Mazur: Queen of Percussion (2006)
Aarseth, ?ystein	Until the Light Takes Us (2008)
Aarsman, Daniel	Hellboy (2004)
Aarsrud	Who Dares Wins: The Ghettoblaster Part IV - Kalkonfesten (1990)
Aarstad, Turid	Watched! (1974)
Aars?ther, Karl Johan	Shetlandsgjengen (1954)
Aarthun, Bjorn Ove	Gutten med det gr?nne skjerfet (2007)
Aarti, Erkko	Mit? meist? tuli (2009)
Aarto, Uuno	Koskenlaskijan morsian (1923)
Aartolahti, Petteri	Her??minen (2009)
Aartoma, Kari	Runoja Suomessa (1998)
Aartomaa, Timo	Taulukkomies (1991)
Aartomaa, Ville	Amor ampuu ohi (1990)
Aartomaa, Ville	Taulukkomies (1991)
Aarts, Camiel	Bluf (2011) (V)
Aarts, Jack	Het Phoenix mysterie (1990)
Aarts, Jeroen	Pre-commitment (2009)
Aarts, Jerome	Battle Recon (2012) (V)
Aarts, Jerome	Heist (2009/II)
Aarts, Jerome	The Uneventful Life of Gerrard Giles (2010)
Aarts, Jerome	Vive la France (2010)
Aarts, Sjors	Volle maan (2002)
Aartsen, Flip	Jana (2001)
Aaru	A Mango Tree in the Front Yard (2009)
Aarup-S?rensen, Malte	Boogie Prisen (2008) (TV)
Aarup-S?rensen, Malte	Danish Music Awards 2008 (2008) (TV)
Aarup-S?rensen, Malte	P3 Guld (2006) (TV)
Aarup-S?rensen, Malte	P3 Guld (2008) (TV)
Aarup-S?rensen, Malte	Stages - filmen om bandet D?n? (2009)
Aarva, Heikki (I)	Kastematojen aika (1985) (TV)
Aarva, Heikki (I)	Studio 500000 (1964) (TV)
Aarva, Heikki (I)	Teerenpeli? (1963)
Aarva, Sami	Ajol?ht? (1982)
Aarva, Sami	Joulupukki ja noitarumpu (1996) (TV)
Aarvig, Einar Kvarving	Tomme t?nner (2010)
Aarvold, Rino	En sjel for mye (2013)
Aarya	Arindhum Ariyamalum (2005)
Aarya	Arrambam (2013)
Aarya	Avan Ivan (2011)
Aarya	Boss Engira Baskaran (2010)
Aarya	Chikku Bukku (2010)
Aarya	Ee Sanje (2011)
Aarya	Irandam Ulagam (2013)
Aarya	Kaadhal Solla Vanthaen (2010)
Aarya	Kalabha Kadhalan (2006)
Aarya	Madrasapattinam (2010)
Aarya	Naan Kadavul (2009)
Aarya	Oram Po (2007)
Aarya	Oru Kal Oru Kannadi (2012)
Aarya	Oru Kalluriyin Kathai (2005)
Aarya	Pattiyal (2006)
Aarya	Raja Rani (2013)
Aarya	Sarvam (2009)
Aarya	Settai (2013)
Aarya	Siva Manasula Sakthi (2009)
Aarya	Ullam Ketkumae (2005)
Aarya	Urumi (2011)
Aarya	Va: Quarter Cutting (2010)
Aarya	Varudu (2010)
Aarya	Vettai (2012)
Aarya, Pranab	Chamku (2008)
Aaryan	Pizza II: Villa (2013)
Aar?n	The House of the Smoking Guns (2008)
Aas Fjelldal, Mari	Benjamin's Kube (2012)
Aas, Alexander	Min B?sta V?n (2012) (V)
Aas, Arne	3 (1971)
Aas, Arne	Alle mine s?nner (1967) (TV)
Aas, Arne	Alle tiders kupp (1964)
Aas, Arne	Bare et liv - historien om Fridtjof Nansen (1968)
Aas, Arne	Bobbys krig (1974)
Aas, Arne	Det lykkelige valg (1968) (TV)
Aas, Arne	Die Deutschlandreise (1970) (TV)
Aas, Arne	Don Carlos (1967) (TV)
Aas, Arne	En fallitt (1979) (TV)
Aas, Arne	Et personlig standpunkt (1984) (TV)
Aas, Arne	Exit (1970)
Aas, Arne	Himmel og helvete (1970)
Aas, Arne	Kanarifuglen (1973)
Aas, Arne	Kjemp for alt hva du har kj?rt (1970) (TV)
Aas, Arne	Kronprinsen (1979)
Aas, Arne	Lille Eyolf (1968) (TV)
Aas, Arne	Min Marion (1975)
Aas, Arne	Musikanter (1967)
Aas, Arne	Olsenbanden + Data Harry sprenger verdensbanken (1978)
Aas, Arne	Olsenbanden og Dynamitt-Harry mot nye h?yder (1979)
Aas, Arne	Operasjon popcorn (2000) (TV)
Aas, Arne	Oss (1976)
Aas, Arne	Pappa tar gull (1964)
Aas, Arne	Rallarblod (1979)
Aas, Arne	Skulle det dukke opp flere lik, s? er det bare ? ringe... (1970)
Aas, Arne	Smuglere (1968)
Aas, Arne	To p? topp (1965)
Aas, Arne	Under en steinhimmel (1974)
Aas, Arne	Vaktpostene (1965)
Aas, Ask	Ringens disipler (2004)
Aas, Bj?rnar Myhre	Bread and Circus (2003) (V)
Aas, Daneil Steven	Tommys Inferno (2005)
Aas, Gunnar	Bjurra (1970)
Aas, Gunnar	De kalte ham Skarven (1965)
Aas, Henrik	CSI: Elverum 2 (2010)
Aas, Knut	22 (2000) (V)
Aas, Magnus	CSI: Elverum 2 (2010)
Aas, Martin	Mystery Livfe (2006)
Aas, Nils	Motforestilling (1972)
Aas, Stephan	Himmeluret (1925)
Aas, Tim	Bon Cop, Bad Cop (2006)
Aas, Tim	Irish Eyes (2004)
Aas, Tim	Percy Jackson & the Olympians: The Lightning Thief (2010)
Aas, Trond	CNN Future Summit: Virtual Worlds (2007) (TV)
Aas, Yngvar	Svik (2009)
Aasa, Marko	Tartu ?likooli m?etipu vallutamine. 30 aastat hiljem (2012)
Aasarwa, Fateh	SWY20: Quijote Awards (2008) (V)
Aasbo, Fredric	Toyota Pro/Celebrity Race (2012) (TV)
Aase, Don	1986 MLB All-Star Game (1986) (TV)
Aase, Geir	Halvveis til Haugesund (1997)
Aase, Hans Birger	Inc (2013)
Aase, Lars Mogens	Skumringslandet (2013)
Aase, Lars Petter	Varg Veum - Skriften p? veggen (2010)
Aase, Ronny Brede	F? meg p?, for faen (2011)
Aase, Stian	Mannen som elsket Yngve (2008)
Aase, Stian	Videogutten (2011)
Aase, Synne Odland	Dr. Filip (2011)
Aasefi, Arash	Color of Friend (2006)
Aasefi, Arash	Movajehe (2008)
Aasekj?r, Henrik	Sankt Hans fest (1947)
Aasen, Craig	Street Gun (1996)
Aasen, Eilif	De beste g?r f?rst (2002)
Aasen, Grant	Bell Rung (2012)
Aasen, Halvor	Kon-Tiki (2012)
Aasen, Halvor	Yohan - Barnevandrer (2010)
Aasen, John	Bengal Tiger (1936)
Aasen, John	Carnival (1935)
Aasen, John	Charlie Chan at the Circus (1936)
Aasen, John	Freaks (1932)
Aasen, John	Growing Pains (1928)
Aasen, John	Legionnaires in Paris (1927)
Aasen, John	Long Fliv the King (1926)
Aasen, John	Say Uncle (1928)
Aasen, John	Should Married Men Go Home? (1928)
Aasen, John	The Sting of Stings (1927)
Aasen, John	Two Flaming Youths (1927)
Aasen, John	Why Worry? (1923)
Aasen, Jonn Erik	Tunheim the Movie (2002)
Aasen, Larry	Powerplay (1999) (TV)
Aasen, Larry	The Sasquatch Hunters (1997)
Aasen, Mark	Bell Rung (2012)
Aasen, Matts	The Brotherhood IV: The Complex (2005) (V)
Aasen, Ole J.	Halvveis til Haugesund (1997)
Aaseng, Jay	Cabin Fever (2002)
Aaseng, Jay	The Big Sleaze (2010)
Aaserud, Ivar	Krypskyttere (1982)
Aaseth, Bente	Melodi grand prix (1967) (TV)
Aasheim, Erik	Dr?mmeslottet (1986)
Aashika	Chhote Sarkar (1996)
Aashiq	Bachelor Party (2009)
Aashish	Khel Shuru (2006) (V)
Aashish	Religiously Incorrect (2005) (V)
Aashiyana, Dr.	Majha Nasib Tujha Hathi: Jai Ganesh (2005) (TV)
Aasie, C.S.	Aadamkhor (1986)
Aasie, C.S.	Dada (1966)
Aasie, C.S.	Do Sholay (1977)
Aasie, C.S.	Dostana (1980)
Aasie, C.S.	Fauji (1976)
Aasie, C.S.	Janbaaz (1986)
Aasie, C.S.	Jungle King (1959)
Aasie, C.S.	Mehndi Lagi Mere Haath (1962)
Aasie, C.S.	Mr. X in Bombay (1964)
Aasie, C.S.	Patang (1960)
Aasie, C.S.	Pyar Ka Bandhan (1963)
Aasie, C.S.	Qurbani (1980)
Aasie, C.S.	Sajan (1969)
Aasie, C.S.	Shakka (1981)
Aasie, C.S.	Shukriyaa (1988)
Aasie, G.S.	Kenner (1968)
Aasif, Hyaat	The Film Emotional Atyachar (2010)
Aasim	Baabarr (2009)
Aasim, Manjul	Rangdari (2012)
Aaskov, Brandon	The Road: A Documentary on the Road (2008)
Aasland, Bj?rn Eivind	Min misunnelige fris?r (2004)
Aasland, Derek	Bleacher Bums (2001) (TV)
Aasland, Derek	Frequency (2000)
Aasland, Derek	Game Over: 'Resident Evil' Reanimated (2004) (V)
Aasland, Derek	Hendrix (2000) (TV)
Aasland, Derek	Kids in the Hall: Brain Candy (1996)
Aasland, Derek	Rated X (2000) (TV)
Aasland, Derek	Resident Evil: Apocalypse (2004)
Aasland, Derek	The Skulls (2000)
Aasland, Derek	Two of Us (2000) (TV)
Aasland, Derek	Undead Boot Camp (2007) (V)
Aasland, Derek	Urban Legends: Final Cut (2000)
Aasli, Samir	WWW: What a Wonderful World (2006)
Aaslie, Christian	Essential Killing (2010)
Aasterud, Jan-Egil	Reprise (2006)
Aastr?m, Freddy	Motorskibet Fionia (1987) (TV)
Aatefi, Mehrzad	Laneye oghab-ha (1999)
Aatila, Esko	Kuplettirienaa (1988) (TV)
Aatish	Naseebwaala (1992)
Aatsinki, Aarne	Aatsinki: The Story of Arctic Cowboys (2013)
Aatsinki, Aarne	Salla: Selling the Silence (2010)
Aatsinki, Lasse	Aatsinki: The Story of Arctic Cowboys (2013)
Aattache, Jamel	Kung fu klompen (2004) (V)
Aattore, Arjuna (I)	Marginal Remarks (2010)
Aav, Sebastian	Demoniac (2004) (V)
Aav, T?nu	Bande (1986)
Aav, T?nu	Fritsud ja blondiinid (2008)
Aav, T?nu	Hysteria (1993)
Aav, T?nu	Kessu (1980) (TV)
Aav, T?nu	Kirjad S?gedate k?last (1966)
Aav, T?nu	Lurich (1984)
Aav, T?nu	Marianna (1967)
Aav, T?nu	Me olime kaheksateistk?mneaastased (1965)
Aav, T?nu	Me, gamomdziebeli (1971)
Aav, T?nu	Minu Leninid (1997)
Aav, T?nu	Osvobozhdenie (1969)
Aav, T?nu	Osvobozhdenie: Napravleniye glavnogo udara (1971)
Aav, T?nu	Puud olid... (1985)
Aav, T?nu	R?nk ja Kilk (2001)
Aav, T?nu	Surmatants (1991)
Aav, T?nu	S?dame kutse. Inna Taarna (2005)
Aav, T?nu	Tuli ??s (1973)
Aav, T?nu	Vana daami visiit (2006)
Aav, T?nu	Vanameeste paradiis (2005)
Aavaat	Julehilsen til Gr?nland 2005 (2005) (TV)
Aavaat	Julehilsen til og fra Gr?nland (2000) (TV)
Aavaharju, Ismo	KastleVania 4: Vanian Legenda (2012) (V)
Aavajoki, Kaarlo	'Min? el?n' (1946)
Aavajoki, Kaarlo	Dynamiittitytt? (1944)
Aavajoki, Kaarlo	Hiipiv? vaara (1944)
Aavajoki, Kaarlo	Kartanon naiset (1944)
Aavajoki, Kaarlo	Katarina kaunis leski (1950)
Aavajoki, Kaarlo	Kirkastettu syd?n (1943)
Aavajoki, Kaarlo	Kolmastoista koputus (1945)
Aavajoki, Kaarlo	Miehen vankina (1943)
Aavajoki, Kaarlo	Omena putoaa (1952)
Aavajoki, Kaarlo	Pime?npirtin h?vitys (1947)
Aavajoki, Kaarlo	Sellaisena kuin sin? minut halusit (1944)
Aavajoki, Kaarlo	Valkoisen neilikan velho (1945)
Aavani, Siroos	Mirza Koochak Khan (1983)
Aavani, Siroos	Mosta'jer (1992)
Aavani, Siroos	Piraak (1985)
Aavani, Siroos	Saman (1986)
Aavani, Siroos	Yek rooz-e garm (1984)
Aavik, Erki	Hundi agoonia (2006)
Aavik, Evald	Ainus p?hap?ev (1990)
Aavik, Evald	Doktor Stockmann (1989)
Aavik, Evald	Georgica (1998)
Aavik, Evald	Inimesed s?durisinelis (1968)
Aavik, Evald	J?ulud Vigalas (1981)
Aavik, Evald	Naerata ometi (1985)
Aavik, Evald	Perekondlik s?ndmus (1998)
Aavik, Evald	P?ha T?nu kiusamine (2009)
Aavik, Evald	Reigi ?petaja (1978)
Aavik, Evald	Somnambuul (2003)
Aavik, Evald	Tants aurukatla ?mber (1987) (TV)
Aavik, Evald	Tuulte pesa (1979)
Aavik, Sten	Cellar Door (2013)
Aaviksoo, Jaak	Pronks??: Vene m?ss Tallinnas (2007) (TV)
Aayce, Kaan	A Motor Lodge Rub (2009)
Aazami, Anush	Safaar (2013)
Aazmi, Habib	Shudra the Rising (2012)
Aazzi, Mohamed	The Pirates of Penzance (1983)
Ab Eleri, Llywelyn	Change for a Shilling (2013)
Ab on Khaled, Imad	T?cknamn Coq Rouge (1989)
Ab'Dul, Alexander	Colors of Freedom (2012)
Ab'Dul, Alexander	The Thanksgiving House (2013) (TV)
Ab, Brian	Hallowed Be Thy Name (2005)
Aba, Botond	Kontroll (2003)
Aba, Dilek	Eurovision sarki yarismasi (2002) (TV)
Aba, Dilek	The Eurovision Song Contest (2002) (TV)
Aba, Eusebio	Cristo negro (1963)
Aba-Gana, Ibrahim	Black Gold (2011/I)
Aba-Gana, Ibrahim	Black November (2012)
Abaadi, Sane Davood	Gray People (2012)
Abaas, Saleem	Bakom jalusin (1984)
Ababaka, Samba	Incontro notturno (1961)
Ababaka, Samba	La battaglia (1962)
Ababaka, Samba	Les tripes au soleil (1959)
Ababei, Claudiu	Matei Copil Miner (2013)
Ababkov, K.	My iz budushchego (2008)
Ababsi, Jamal	Le sc?nario (2012)
Abac, Manuel	Inosente (1990)
Abaca, Alden	Nagbibinata (1998)
Abaca, Joriel	Pisay (2007)
Abacan, Jose Mari	The 37th Metro Manila Film Festival (2012) (TV)
Abacan, Jose Mari	Tween Academy: Class of 2012 (2011)
Abad de Santill?n, Diego	La vieja memoria (1979)
Abad de Santill?n, Diego	Porque perdimos la guerra (1978)
Abad de Santill?n, Diego	Teruel ha ca?do (1937)
Abad Faciolince, H?ctor	La toma (2011)
Abad Ojuel, Antonio	?Crimen imposible? (1954)
Abad Zuleta, Jos?	Canaguaro (1981)
Abad, Alan	Battleship (2012)
Abad, Alejandro (I)	Especial Dyango (1996) (TV)
Abad, Alejandro (I)	Operaci?n Eurovisi?n. La historia (2004) (TV)
Abad, Alejandro (I)	The Eurovision Song Contest (1994) (TV)
Abad, Alex (II)	Cowok bikin pusing (2011)
Abad, Andrew	Inauguration Road: St. Louis Kids & the Obama Inauguration (2010)
Abad, Ariel	Island of Desire (1990)
Abad, Ariel	Tora tora, bang bang bang (1990)
Abad, Artemio	First Day High (2006)
Abad, Artemio	I Do (2010/III)
Abad, Artemio	Kung ako na lang sana (2003)
Abad, Artemio	Minsan, minahal kita (2000)
Abad, Artemio	My First Romance (2003)
Abad, Arthur	Candles, Snow and Mistletoe (1993)
Abad, Brais	A estadea (2010)
Abad, Brais	Amanecidos (2011)
Abad, Brais	Amor ansioso (2010)
Abad, Brais	One Day in Europe (2005)
Abad, Chema	25 degr?s en hiver (2004)
Abad, Christopher	Justin Bieber: Never Say Never (2011)
Abad, Cj	Jew (2009)
Abad, Cj	Streets (2009)
Abad, Cj	Thieves (2010/II)
Abad, Cristina (II)	Remordimientos (2009) (TV)
Abad, Dani	Morir en 3 actes (2011) (TV)
Abad, Daniel	Diary of Dreams: Volume One (2012)
Abad, Dar?o	Ciudad de M (2000)
Abad, Dar?o	Django: la otra cara (2002)
Abad, Dar?o	Golpe a golpe (2007)
Abad, Dar?o	Mariposa negra (2006)
Abad, Dar?o	Una sombra al frente (2007)
Abad, David	The Crystal Skull (1996) (VG)
Abad, David	The Village Barbershop (2008)
Abad, Dayan	Rosario y amigos (2008) (TV)
Abad, Diego	Igual caen dos (El atardecer del Pezu?as) (1997)
Abad, Diego	Mi novio es bakala (1999)
Abad, Fabi?n	El perro (2004)
Abad, Farid	El secuestro (2007) (TV)
Abad, Fernando Buen	Los ojos cerrados de Am?rica Latina (2009)
Abad, Francisco (II)	El secuestro (2007) (TV)
Abad, Francisco (II)	Victorio (2008)
Abad, Geovanny	Awaken the Dead (2007)
Abad, Gerber	Cooking Mo, Cooking Ko (2011)
Abad, Javier (III)	Life on Planet 51 (2010) (V)
Abad, Javier (III)	XXIV Premios Anuales de la Academia (2010) (TV)
Abad, Jes?s	La nit del m?ster de TV3 (2008) (TV)
Abad, Jes?s V?zquez	Gala premios Mestre Mateo 2012 (2013/II) (TV)
Abad, Joaqu?n	Caf? solo o con ellas (2007)
Abad, Joaqu?n	Codigo 13 (2010)
Abad, Joaqu?n	Flacos: Miradas lentas (2013)
Abad, Joaqu?n	Hable con ella (2002)
Abad, Joaqu?n	La cicatriz (2012)
Abad, Joaqu?n	La despedida (2013)
Abad, Joaqu?n	Miel de naranjas (2012)
Abad, Joel	Ring-Tone (2008)
Abad, Joel	Zapatos nuevos (2007)
Abad, Jon	Skin and Bone (2009)
Abad, Jon	The Quarter-Life Crisis (2007)
Abad, Jose Gil	Memorias del subdesarrollo (1968)
Abad, Jos? (I)	Le mur (1967)
Abad, Jos? (I)	Prohibido pisar las nubes (1970)
Abad, Jos? Antonio	Invulnerable (2005)
Abad, Jp	Patlang (2011)
Abad, Juan Pablo	Zombeach (2000)
Abad, Julen	No tengo tiempo (2001)
Abad, J?se H?ctor	El secreto de Houdini (2013)
Abad, J?se H?ctor	Ojo Parche (2013)
Abad, J?se H?ctor	Pecho Lobo (2012)
Abad, Kike	La vida siempre es corta (1994)
Abad, Kimjee Carlo	Ombre (2011)
Abad, Kimjee Carlo	Parisukat (2010)
Abad, Manuel	La pr?xima vez que vivamos (1948)
Abad, Mauricio	Jos? (2008)
Abad, Nacho (I)	Gala 20 aniversario (2010) (TV)
Abad, Nacho (I)	Gala TP de Oro 2008 (2009) (TV)
Abad, Nacho (I)	?Qu? 20 a?os no es nada! (2010) (TV)
Abad, Nicol?s	El ?ltimo golpe de Tony Soprano (2008) (TV)
Abad, Nicol?s	Gala Premios AS del Deporte. La voz de la afici?n (2007) (TV)
Abad, Nicol?s	Hoy no estrenamos programa, estrenamos cadena (2005) (TV)
Abad, Nicol?s	Juntos (2011) (TV)
Abad, Nicol?s	XI Gala de los Premios Anuales de la Academia de Televisi?n (2009) (TV)
Abad, Orlando	Torrente 3: El protector (2005)
Abad, Ramiro	The Garden (1995) (V)
Abad, Rey	Crocodile Jones: The Son of Indiana Dundee (1990)
Abad, Rey	Dog Tag: Katarungan sa aking kamay (1995)
Abad, Rey	Iukit mo sa bala! (1994)
Abad, Rey	Kalaro (1999)
Abad, Rey	Kumander Gringa (1987)
Abad, Ricardo	Babae sa Breakwater (2003)
Abad, Ricardo	Sa paraiso ni Efren (1999)
Abad, Ricky	Amen (1998/II)
Abad, Sergio (III)	?C?mo ves? (1986)
Abad, V?ctor	Iris (2004)
Abad, Xavi	El Liceu a la platja. Recital Josep Carreras (2008) (TV)
Abad, Xavi	Gala Sputnik. Els Sputnik del 93 (1993) (TV)
Abad, Xavi	Ja el tenim! El disc de La Marat? (2010) (TV)
Abad, Xavi	La Marat? 2003 (2003) (TV)
Abad, Xavi	La Marat? 2005 (2005) (TV)
Abad, Xavi	M?sics contra el dolor (2006) (TV)
Abad, ?lvaro	Molinillos (2013)
Abad, ?ngel	El sopar (1974)
Abad, ?scar (II)	El prado de las estrellas (2007)
Abad, ?scar (II)	Poniponchi (2009) (V)
Abad, ?scar (II)	XXII Premios Anuales de la Academia (2008) (TV)
Abad, ?scar (III)	Atropello (2006) (TV)
Abad, ?scar (III)	El misterio de Vera Drudi (2013)
Abad, ?scar (III)	Moreno (2008)
Abad, ?scar (III)	Poniponchi (2009) (V)
Abad, ?scar (III)	Stunt Games (2013)
Abada Canal, David	Los 4 McNifikos (2010)
Abada, Adam (II)	Backstreet Atlas (2013)
Abada, Nabil	Viva Laldj?rie (2004)
Abada, Sherif	Ibrahim (1984)
Abadal, Francisco Jos?	Barcelona sur (1981)
Abadal, Ignasi	25 kilates (2008)
Abadal, Ignasi	El amor es un suicidio (2009)
Abadal, Ignasi	Il rosso segno della follia (1970)
Abadal, Ignasi	Investigaci?n criminal (1970)
Abadal, Ignasi	La diligencia de los condenados (1970)
Abadal, Ignasi	La sucursal (1995) (TV)
Abadal, Ignasi	Los pianos mec?nicos (1965)
Abadal, Ignasi	No respires: El amor est? en el aire (1999)
Abadal, Ignasi	Nueve reinas (2000)
Abadal, Ignasi	Quito (2004) (TV)
Abadal, Ignasi	Sendas cruzadas (1961)
Abadal, Ignasi	Sue?os de mujer (1962)
Abadal, Ignasi	Un mal golpe (2011)
Abadal, Ignasi	Veinte pasos para la muerte (1970)
Abadal, Joel	El retaule del flautista (2012) (TV)
Abadal, Jordi	Morir en 3 actes (2011) (TV)
Abadalan, Nasa	Justice Will Wait (2013)
Abaddon	In a Metal Mood (1996)
Abade, Paulo	Capit?es da Areia (2011)
Abades, C?sar	GAL (2006)
Abades, C?sar	Se buscan fulmontis (1999)
Abades, Reyes	D?as contados (1994)
Abades, Reyes	Los Goya 25 a?os (2011) (TV)
Abades, Reyes	XXI Premios Anuales de la Academia (2007) (TV)
Abadesco, Marco	Baliw (2007)
Abadeza, Apolonio	7 Bullets for Gringo (1967)
Abadeza, Apolonio	Boystown (1981)
Abadeza, Apolonio	King and Queen for a Day (1963)
Abadeza, Apolonio	Magic Guitar (1968)
Abadeza, Apolonio	Portrait of My Love (1965)
Abadeza, Apolonio	Sabina (1963)
Abadeza, Apolonio	Tansan vs. Tarsan (1963)
Abadeza, Danny	To Mama with Love (1983)
Abadeza, Dante	Above the War (1989)
Abadeza, Dante	Alex Boncayao Brigade: The Liquidation Arm of the NPA (1998)
Abadeza, Dante	Babae sa Breakwater (2003)
Abadeza, Dante	Bakit 'di totohanin (2001)
Abadeza, Rene	Double Target (1987)
Abadeza, Rene	Fuga dall'arcipelago maledetto (1982)
Abadeza, Rene	Geheimcode: Wildg?nse (1984)
Abadeza, Rene	I cacciatori del cobra d'oro (1982)
Abadeza, Rene	Indio (1989)
Abadeza, Rene	Kommando Leopard (1985)
Abadeza, Rene	La leggenda del rubino malese (1985)
Abadeza, Rene	Strike Commando (1987)
Abadeza, Rene	Zombi 3 (1988)
Abadi, Ariel	Manuelita (1999)
Abadi, Ariel	Siempre es dif?cil volver a casa (1992)
Abadi, Ebrahim	Arousi-ye Khouban (1989)
Abadi, Ebrahim	Az dourdast (2006)
Abadi, Ebrahim	Badalkaran (1997)
Abadi, Ebrahim	Boo-ye khosh-e zendegi (1994)
Abadi, Ebrahim	Booye kafoor, atre yas (2000)
Abadi, Ebrahim	Ebrahim (1996)
Abadi, Ebrahim	Grand Cinema (1989)
Abadi, Ebrahim	Har chi to bekhai (2009)
Abadi, Ebrahim	Istgah (1987)
Abadi, Ebrahim	Malek Khatoon (1999)
Abadi, Ebrahim	Mard-e na-tamam (1992)
Abadi, Ebrahim	Mikhaham zende bemanam (1995)
Abadi, Ebrahim	Morabbaye shirin (2001)
Abadi, Ebrahim	Parvaz-e panjome Juin (1989)
Abadi, Ebrahim	Radd-e payi bar shen (1987)
Abadi, Ebrahim	Tamas-e sheytani (1992)
Abadi, Ebrahim	Tote'e (1996)
Abadi, Eskandar	The Awakening (2010/II)
Abadi, Lilian	Kosher Spaghetti (2008)
Abadi, Nasier	The Surge: The Whole Story (2009)
Abadi, Payman (I)	Good Girl, Bad Girl (2006) (TV)
Abadi, Payman (I)	Hundert Grad (2007)
